scenario,workflow_yaml,agents_used,num_agents,num_steps,complexity,is_valid,error_message
"""Gather user feedback from recent product launches, analyze the sentiment across different demographics, extract key themes from the responses, and create a detailed report with visualizations to highlight areas for improvement.""","assets:
  user_feedback_data:
    agent: UserInputAgent
    description: ""Gather user feedback from recent product launches""
    type: text
    checks:
      - ""length > 0""
      - ""no_null_values""

  sentiment_analysis_results:
    agent: MleAgent
    description: ""Analyze sentiment across different demographics""
    type: model
    inputs: [user_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [demographic, sentiment_score]""

  key_themes_extraction:
    agent: NumericalSequencesAgent
    description: ""Extract key themes from the feedback responses""
    type: table
    inputs: [user_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [theme, frequency]""

  validated_themes_data:
    agent: ReviewerAgent
    description: ""Validate and clean extracted themes for accuracy""
    type: table
    inputs: [key_themes_extraction]
    checks:
      - ""row_count >= key_themes_extraction.row_count * 0.95""
      - ""no_empty_values: [theme]""

  themes_summary_table:
    agent: UrlRetrieverAgent
    description: ""Combine URL content into structured summaries of themes""
    type: table
    inputs: [validated_themes_data]
    checks:
      - ""row_count > 0""
      - ""columns: [theme_summary, details]""

  final_report:
    agent: AnswererAgent
    description: ""Create a detailed report with findings and visualizations""
    type: table
    inputs: [themes_summary_table, sentiment_analysis_results]
    checks:
      - ""row_count > 0""
      - ""columns: [theme_summary, sentiment_analysis]""

  user_feedback_visualization:
    agent: VisualizationAgent
    description: ""Create visualizations to highlight areas for improvement""
    type: image
    inputs: [final_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""","['NumericalSequencesAgent', 'UserInputAgent', 'VisualizationAgent', 'MleAgent', 'ReviewerAgent', 'UrlRetrieverAgent', 'AnswererAgent']",7,7,complex_tree,True,
"""Compile a comprehensive report on customer feedback from various online sources, analyze the sentiment trends over the last quarter, validate the findings, and create visualizations to present the key insights to the marketing team.""","assets:
  customer_feedback_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract customer feedback from DuckDuckGo search results""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [feedback_id, customer_name, feedback_text, rating]""
      - ""no_null_values: [feedback_id, customer_name, feedback_text]""

  additional_feedback_data:
    agent: BraveSearchAgent
    description: ""Extract additional customer feedback from Brave search results""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [feedback_id, customer_name, feedback_text, rating]""
      - ""no_null_values: [feedback_id, customer_name, feedback_text]""

  combined_feedback_data:
    agent: UrlRetrieverAgent
    description: ""Combine feedback data from multiple sources into a structured summary""
    type: table
    inputs: [customer_feedback_data, additional_feedback_data]
    checks:
      - ""row_count == customer_feedback_data.row_count + additional_feedback_data.row_count""
      - ""columns: [feedback_id, customer_name, feedback_text, rating]""
      - ""no_null_values: [feedback_id, customer_name]""

  sentiment_analysis_model:
    agent: MleAgent
    description: ""Analyze customer feedback to extract sentiment patterns""
    type: model
    inputs: [combined_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_text, rating]""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate and clean feedback data for consistency and accuracy""
    type: table
    inputs: [combined_feedback_data]
    checks:
      - ""row_count >= combined_feedback_data.row_count * 0.95""
      - ""rating between 1 and 5""
      - ""no_null_values: [feedback_id, customer_name, feedback_text]""

  sentiment_trend_analysis:
    agent: NumericalSequencesAgent
    description: ""Transform validated feedback data into sentiment trend tables""
    type: table
    inputs: [validated_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [time_period, positive_feedback_count, negative_feedback_count]""
      - ""no_null_values: [time_period]""

  sentiment_trend_chart:
    agent: VisualizationAgent
    description: ""Create visual representation of sentiment trends over the last quarter""
    type: image
    inputs: [sentiment_trend_analysis]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [800, 600]""

  final_report:
    agent: AnswererAgent
    description: ""Compile a comprehensive report on sentiment analysis findings""
    type: table
    inputs: [validated_feedback_data, sentiment_trend_analysis, sentiment_trend_chart]
    checks:
      - ""row_count > 0""
      - ""columns: [report_section, content]""
      - ""no_null_values: [report_section]""","['NumericalSequencesAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent', 'AnswererAgent', 'BraveSearchAgent']",8,8,complex_tree,True,
"""Conduct a comprehensive market analysis on renewable energy trends by pulling the latest research articles, extracting key statistics and insights, validating the findings against existing databases, and generating a detailed report with visualizations to present to the board.""","assets:
  latest_research_articles:
    agent: DuckDuckGoSearchAgent
    description: ""Pull the latest research articles on renewable energy trends""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, summary, publication_date]""
      - ""no_empty_values: [title, url]""

  raw_statistics_data:
    agent: DocumentRetrieverAgent
    description: ""Extract key statistics and insights from relevant documents""
    type: text
    inputs: [latest_research_articles]
    checks:
      - ""length > 0""

  validated_statistics_data:
    agent: ReviewerAgent
    description: ""Validate extracted statistics for accuracy and relevance""
    type: text
    inputs: [raw_statistics_data]
    checks:
      - ""length > 50""
      - ""no_empty_values: [content]""

  structured_statistics_table:
    agent: NumericalSequencesAgent
    description: ""Reshape validated statistics into structured tabular format""
    type: table
    inputs: [validated_statistics_data]
    checks:
      - ""row_count > 0""
      - ""columns: [statistic, value, source]""
      - ""no_empty_values: [statistic, value]""

  database_check_data:
    agent: SqlAgent
    description: ""Pull existing data from the database to validate findings""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [statistic, historical_value, variance]""
      - ""no_empty_values: [statistic]""

  validated_statistics_against_database:
    agent: ReviewerAgent
    description: ""Validate the structured statistics against existing database records""
    type: table
    inputs: [structured_statistics_table, database_check_data]
    checks:
      - ""row_count <= structured_statistics_table.row_count""
      - ""no_discrepancies: [statistic, value]""

  market_analysis_report:
    agent: AnswererAgent
    description: ""Compile a comprehensive market analysis report""
    type: table
    inputs: [validated_statistics_against_database]
    checks:
      - ""row_count > 0""
      - ""columns: [analysis_point, conclusion, recommendations]""
      - ""no_empty_values: [analysis_point, conclusion]""

  visual_analysis_chart:
    agent: VisualizationAgent
    description: ""Create visual representation of the market analysis findings""
    type: image
    inputs: [market_analysis_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'SqlAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'AnswererAgent']",7,8,complex_tree,True,
"""Conduct a comprehensive market analysis on the latest trends in electric vehicles by retrieving relevant data from online sources, analyzing competitor pricing strategies, and generating visual reports that highlight consumer preferences and market forecasts.""","assets:
  electric_vehicle_market_data:
    agent: DuckDuckGoSearchAgent
    description: ""Retrieve market data on electric vehicles from DuckDuckGo""
    type: table
    checks:
      - ""row_count >= 10""
      - ""columns: [model, price, manufacturer, year]""
      - ""no_empty_values: [model, price, manufacturer]""

  competitor_pricing_data:
    agent: BraveSearchAgent
    description: ""Extract competitor pricing strategies for electric vehicles""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [competitor, model, price, features]""
      - ""price >= 0""

  combined_market_data:
    agent: UrlRetrieverAgent
    description: ""Combine data from various URLs into a structured summary""
    type: table
    inputs: [electric_vehicle_market_data, competitor_pricing_data]
    checks:
      - ""row_count >= 15""
      - ""columns: [model, price, manufacturer, competitor, features]""
      - ""no_empty_values: [model, price]""

  analyzed_market_data:
    agent: NumericalSequencesAgent
    description: ""Transform unstructured market data into structured tables""
    type: table
    inputs: [combined_market_data]
    checks:
      - ""row_count >= combined_market_data.row_count * 0.9""
      - ""columns: [model, structured_price, manufacturer, competitor]""

  market_trend_chart:
    agent: VisualizationAgent
    description: ""Create visual representation of electric vehicle market trends""
    type: image
    inputs: [analyzed_market_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""

  final_market_analysis_report:
    agent: AnswererAgent
    description: ""Generate comprehensive report on market analysis for electric vehicles""
    type: table
    inputs: [analyzed_market_data, market_trend_chart]
    checks:
      - ""row_count >= 1""
      - ""columns: [summary, visual_representation]""
      - ""no_empty_values: [summary]""","['NumericalSequencesAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'UrlRetrieverAgent', 'AnswererAgent', 'BraveSearchAgent']",6,6,complex_tree,True,
"""Conduct a comprehensive market research analysis by gathering recent competitor data from multiple search engines, extracting relevant insights from industry reports, validating the information, and presenting the findings in a detailed infographic for our upcoming strategy meeting.""","assets:
  competitor_data_brave:
    agent: BraveSearchAgent
    description: ""Extract recent competitor data from Brave search engine""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [competitor_name, market_share, url]""
      - ""no_empty_values: [competitor_name, market_share]""

  competitor_data_duckduckgo:
    agent: DuckDuckGoSearchAgent
    description: ""Extract recent competitor data from DuckDuckGo search engine""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [competitor_name, market_share, url]""
      - ""no_empty_values: [competitor_name, market_share]""

  industry_report_chunks:
    agent: DocumentRetrieverAgent
    description: ""Retrieve relevant information chunks from industry reports""
    type: text
    checks:
      - ""text_length > 100""
      - ""no_empty_values: [text_chunk]""

  combined_competitor_data:
    agent: UrlRetrieverAgent
    description: ""Combine competitor data from multiple sources into a structured table""
    type: table
    inputs: [competitor_data_brave, competitor_data_duckduckgo]
    checks:
      - ""row_count == competitor_data_brave.row_count + competitor_data_duckduckgo.row_count""
      - ""columns: [competitor_name, market_share, url]""
      - ""no_empty_values: [competitor_name]""

  validated_competitor_data:
    agent: ReviewerAgent
    description: ""Validate and clean combined competitor data for accuracy""
    type: table
    inputs: [combined_competitor_data]
    checks:
      - ""row_count >= combined_competitor_data.row_count * 0.95""
      - ""market_share >= 0""
      - ""no_empty_values: [competitor_name, market_share]""

  insights_from_reports:
    agent: NumericalSequencesAgent
    description: ""Transform industry report text into structured insights""
    type: table
    inputs: [industry_report_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, relevance_score]""
      - ""relevance_score between 0 and 1""

  market_insights:
    agent: AnswererAgent
    description: ""Generate comprehensive market insights from validated competitor data and report insights""
    type: table
    inputs: [validated_competitor_data, insights_from_reports]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, competitor_name, market_trends]""
      - ""no_empty_values: [insight, competitor_name]""

  infographic_visualization:
    agent: VisualizationAgent
    description: ""Create infographic visualization of market insights for strategy meeting""
    type: image
    inputs: [market_insights]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 1920, height: 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'UrlRetrieverAgent', 'AnswererAgent', 'BraveSearchAgent']",8,8,complex_tree,True,
"""Gather user feedback from our website, analyze sentiment trends over the past quarter, create a machine learning model to predict future feedback, and visualize the results in an interactive report.""","assets:
  user_feedback_data:
    agent: UserInputAgent
    description: ""Gather user feedback from the website""
    type: text
    checks:
      - ""no_empty_values: [feedback_text]""
      - ""feedback_text_length <= 500""

  sentiment_analysis_results:
    agent: NumericalSequencesAgent
    description: ""Analyze sentiment trends from user feedback""
    type: table
    inputs: [user_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [feedback_id, sentiment_score, timestamp]""
      - ""sentiment_score between -1 and 1""

  sentiment_trend_validation:
    agent: ReviewerAgent
    description: ""Validate sentiment analysis results for consistency""
    type: table
    inputs: [sentiment_analysis_results]
    checks:
      - ""row_count >= sentiment_analysis_results.row_count * 0.95""
      - ""no_null_values: [sentiment_score]""

  churn_prediction_model:
    agent: MleAgent
    description: ""Create a machine learning model to predict user feedback trends""
    type: model
    inputs: [sentiment_trend_validation]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [sentiment_score, timestamp]""

  feedback_visualization_chart:
    agent: VisualizationAgent
    description: ""Visualize the sentiment trends in an interactive report""
    type: image
    inputs: [sentiment_trend_validation]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 800, height: 600]""","['NumericalSequencesAgent', 'UserInputAgent', 'VisualizationAgent', 'MleAgent', 'ReviewerAgent']",5,5,complex_tree,True,
"""Gather customer feedback from various online sources and our internal database, analyze sentiment trends over the past year, and generate a comprehensive report with visualizations highlighting key insights and recommendations for product improvements.""","assets:
  customer_feedback_data:
    agent: DuckDuckGoSearchAgent
    description: ""Gather customer feedback from DuckDuckGo search results""
    type: table
    checks:
      - ""row_count >= 10""
      - ""columns: [customer_id, feedback_text, feedback_date]""
      - ""no_empty_values: [customer_id, feedback_text]""

  internal_feedback_data:
    agent: SqlAgent
    description: ""Extract internal customer feedback from the database""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [customer_id, feedback_text, feedback_date]""
      - ""no_null_values: [customer_id, feedback_text]""

  combined_feedback_data:
    agent: UrlRetrieverAgent
    description: ""Combine feedback data from DuckDuckGo and internal sources""
    type: table
    inputs: [customer_feedback_data, internal_feedback_data]
    checks:
      - ""row_count == customer_feedback_data.row_count + internal_feedback_data.row_count""
      - ""columns: [customer_id, feedback_text, feedback_date]""

  sentiment_analysis_model:
    agent: MleAgent
    description: ""Analyze feedback data to create a sentiment analysis model""
    type: model
    inputs: [combined_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_text]""
      - ""model_type: classification""

  sentiment_trends_data:
    agent: NumericalSequencesAgent
    description: ""Transform feedback data into sentiment trend tables""
    type: table
    inputs: [combined_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [sentiment, feedback_date]""
      - ""no_empty_values: [sentiment, feedback_date]""

  validated_sentiment_trends:
    agent: ReviewerAgent
    description: ""Validate sentiment trends for accuracy and completeness""
    type: table
    inputs: [sentiment_trends_data]
    checks:
      - ""row_count >= sentiment_trends_data.row_count * 0.95""
      - ""no_null_values: [sentiment, feedback_date]""

  trends_visualization_chart:
    agent: VisualizationAgent
    description: ""Create a chart visualizing sentiment trends over the past year""
    type: image
    inputs: [validated_sentiment_trends]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""

  comprehensive_report:
    agent: AnswererAgent
    description: ""Generate a comprehensive report with insights and recommendations""
    type: table
    inputs: [validated_sentiment_trends, trends_visualization_chart]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, recommendation, visual_reference]""
      - ""no_empty_values: [insight, recommendation]""","['NumericalSequencesAgent', 'SqlAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'MleAgent', 'ReviewerAgent', 'UrlRetrieverAgent', 'AnswererAgent']",8,8,complex_tree,True,
"""Conduct a comprehensive analysis of customer feedback collected from various platforms, extract sentiment patterns, generate a comparative report summarizing insights by category, and create visualizations to highlight the main trends over the last quarter.""","assets:
  customer_feedback_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract customer feedback from DuckDuckGo search API""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [feedback_id, customer_id, feedback_text, category, timestamp]""
      - ""no_null_values: [feedback_id, customer_id, feedback_text]""

  retrieved_document_chunks:
    agent: DocumentRetrieverAgent
    description: ""Retrieve relevant document chunks from collections""
    type: text
    checks:
      - ""no_empty_values: [text_chunk]""

  analyzed_feedback_patterns:
    agent: MleAgent
    description: ""Analyze customer feedback to extract sentiment patterns""
    type: model
    inputs: [customer_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_text, category]""
      - ""model_type: sentiment_analysis""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate and clean customer feedback data""
    type: table
    inputs: [customer_feedback_data]
    checks:
      - ""row_count >= customer_feedback_data.row_count * 0.95""
      - ""no_null_values: [feedback_id, customer_id]""

  structured_feedback_summary:
    agent: UrlRetrieverAgent
    description: ""Combine URL content into structured summaries for feedback""
    type: table
    inputs: [retrieved_document_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [summary_id, feedback_summary, category]""
      - ""no_empty_values: [feedback_summary]""

  comparative_insight_report:
    agent: AnswererAgent
    description: ""Generate a comparative report summarizing insights by category""
    type: table
    inputs: [validated_feedback_data, structured_feedback_summary]
    checks:
      - ""row_count > 0""
      - ""columns: [category, insights, sentiment_score]""
      - ""no_empty_values: [category, insights]""

  trend_visualization_chart:
    agent: VisualizationAgent
    description: ""Create visualizations to highlight main trends in customer feedback""
    type: image
    inputs: [comparative_insight_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""","['DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent', 'AnswererAgent']",7,7,complex_tree,True,
"""Compile a comprehensive market research report on electric vehicles, pulling data from various online sources, retrieving relevant documents, analyzing consumer trends through machine learning, and visualizing key insights in an interactive dashboard for our stakeholders.""","assets:
  market_research_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract market research data on electric vehicles from DuckDuckGo""
    type: table
    checks:
      - ""row_count >= 10""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  additional_market_data:
    agent: BraveSearchAgent
    description: ""Gather additional market data from Brave search""
    type: table
    checks:
      - ""row_count >= 10""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  document_chunks:
    agent: DocumentRetrieverAgent
    description: ""Retrieve relevant document chunks for electric vehicles""
    type: text
    checks:
      - ""length > 100""
      - ""no_empty_values""

  combined_market_data:
    agent: UrlRetrieverAgent
    description: ""Combine URL content into structured summaries from gathered data""
    type: table
    inputs: [market_research_data, additional_market_data]
    checks:
      - ""row_count >= 15""
      - ""columns: [summary, source_url]""
      - ""no_empty_values: [summary]""

  structured_data:
    agent: NumericalSequencesAgent
    description: ""Reshape unstructured document chunks into structured data""
    type: table
    inputs: [document_chunks]
    checks:
      - ""row_count >= 5""
      - ""columns: [feature, value]""
      - ""no_empty_values: [feature, value]""

  consumer_trends_model:
    agent: MleAgent
    description: ""Analyze consumer trends and create a predictive model""
    type: model
    inputs: [combined_market_data, structured_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [price, demand, features]""
      - ""model_type: regression""

  validated_market_data:
    agent: ReviewerAgent
    description: ""Validate and clean combined market data for quality""
    type: table
    inputs: [combined_market_data]
    checks:
      - ""row_count >= combined_market_data.row_count * 0.95""
      - ""no_outliers_in: [price, demand]""

  market_insights_dashboard:
    agent: VisualizationAgent
    description: ""Create an interactive dashboard visualizing market insights""
    type: image
    inputs: [validated_market_data, consumer_trends_model]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'MleAgent', 'ReviewerAgent', 'UrlRetrieverAgent', 'BraveSearchAgent']",8,8,complex_tree,True,
"""Conduct a comprehensive analysis of customer feedback from multiple sources, including extracting data from our internal database and recent web reviews, restructuring the information into a summary table, validating the results, and finally, visualizing trends in customer sentiment over the last year.""","assets:
  internal_customer_feedback:
    agent: SqlAgent
    description: ""Extract customer feedback data from internal database""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [customer_id, feedback_date, feedback_text, sentiment_score]""
      - ""sentiment_score between -1 and 1""
      - ""no_null_values: [customer_id, feedback_date]""

  web_review_data:
    agent: DuckDuckGoSearchAgent
    description: ""Extract recent web reviews about our products""
    type: table
    checks:
      - ""row_count >= 10""
      - ""columns: [review_date, review_text, review_rating]""
      - ""review_rating between 1 and 5""
      - ""no_empty_values: [review_text]""

  combined_feedback_data:
    agent: UrlRetrieverAgent
    description: ""Combine internal feedback and web reviews into a summary table""
    type: table
    inputs: [internal_customer_feedback, web_review_data]
    checks:
      - ""row_count == internal_customer_feedback.row_count + web_review_data.row_count""
      - ""columns: [customer_id, feedback_date, feedback_text, sentiment_score, review_date, review_rating]""

  structured_feedback_summary:
    agent: NumericalSequencesAgent
    description: ""Restructure combined feedback data into a summary table""
    type: table
    inputs: [combined_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [feedback_date, average_sentiment, total_reviews]""
      - ""average_sentiment between -1 and 1""
      - ""no_null_values: [feedback_date]""

  validated_feedback_summary:
    agent: ReviewerAgent
    description: ""Validate and clean structured feedback summary for accuracy""
    type: table
    inputs: [structured_feedback_summary]
    checks:
      - ""row_count >= structured_feedback_summary.row_count * 0.95""
      - ""average_sentiment between -1 and 1""

  sentiment_trend_chart:
    agent: VisualizationAgent
    description: ""Visualize trends in customer sentiment over the last year""
    type: image
    inputs: [validated_feedback_summary]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['NumericalSequencesAgent', 'SqlAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'UrlRetrieverAgent']",6,6,complex_tree,True,
"""Gather customer feedback from multiple online platforms, analyze the sentiment and key themes, synthesize the findings into a comprehensive report, and create visual representations of sentiment trends over time.""","assets:
  customer_feedback_data:
    agent: UrlRetrieverAgent
    description: ""Gather customer feedback from multiple online platforms""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [platform, feedback, sentiment]""
      - ""no_empty_values: [platform, feedback]""

  analyzed_sentiment_data:
    agent: NumericalSequencesAgent
    description: ""Analyze sentiment and extract key themes from feedback""
    type: table
    inputs: [customer_feedback_data]
    checks:
      - ""row_count >= customer_feedback_data.row_count * 0.9""
      - ""columns: [theme, sentiment_score, feedback_count]""
      - ""sentiment_score between -1 and 1""

  comprehensive_sentiment_report:
    agent: AnswererAgent
    description: ""Synthesize findings into a comprehensive report""
    type: table
    inputs: [analyzed_sentiment_data]
    checks:
      - ""row_count == 1""
      - ""columns: [summary, insights, recommendations]""
      - ""no_empty_values: [summary]""

  sentiment_trend_chart:
    agent: VisualizationAgent
    description: ""Create visual representation of sentiment trends over time""
    type: image
    inputs: [analyzed_sentiment_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [800, 600]""
      - ""format: png""","['NumericalSequencesAgent', 'UrlRetrieverAgent', 'VisualizationAgent', 'AnswererAgent']",4,4,complex_tree,True,
"""Conduct a comprehensive analysis of customer feedback from various platforms, extract key themes and trends, validate the findings against our internal database, and create a report with visual graphs and actionable insights for our product development team.""","assets:
  customer_feedback_data:
    agent: DocumentRetrieverAgent
    description: ""Extract customer feedback from document collections""
    type: text
    checks:
      - ""no_empty_values: [feedback]""
  
  feedback_summary_table:
    agent: UrlRetrieverAgent
    description: ""Combine feedback from various URLs into structured summaries""
    type: table
    inputs: [customer_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [source_url, feedback_summary, sentiment_score]""
      - ""no_null_values: [source_url, feedback_summary]""

  search_results_from_brave:
    agent: BraveSearchAgent
    description: ""Pull relevant feedback data from Brave search API""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  search_results_from_duckduckgo:
    agent: DuckDuckGoSearchAgent
    description: ""Pull relevant feedback data from DuckDuckGo search API""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  combined_feedback_data:
    agent: AnswererAgent
    description: ""Combine summaries from Brave and DuckDuckGo search results into comprehensive answers""
    type: table
    inputs: [feedback_summary_table, search_results_from_brave, search_results_from_duckduckgo]
    checks:
      - ""row_count >= 10""
      - ""columns: [source, combined_summary, combined_sentiment]""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate and clean combined feedback data for accuracy""
    type: table
    inputs: [combined_feedback_data]
    checks:
      - ""row_count >= combined_feedback_data.row_count * 0.95""
      - ""no_null_values: [combined_summary]""
      - ""valid_sentiment_score: [-1, 1]""

  analysis_model:
    agent: MleAgent
    description: ""Analyze validated feedback data to extract patterns and create ML models""
    type: model
    inputs: [validated_feedback_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [combined_summary, combined_sentiment]""
      - ""model_type: classification""

  actionable_insights_report:
    agent: ToolAgent
    description: ""Generate a report with actionable insights for product development team""
    type: json
    inputs: [validated_feedback_data, analysis_model]
    checks:
      - ""valid_json: true""
      - ""required_keys: [insights, recommendations, timestamp]""
      - ""status: success""

  visual_feedback_chart:
    agent: VisualizationAgent
    description: ""Create visual representation of feedback trends from validated data""
    type: image
    inputs: [validated_feedback_data]
    checks:
      - ""file_size < 5MB""
      - ""format: png""
      - ""dimensions: [width: 1920, height: 1080]""","['DocumentRetrieverAgent', 'VisualizationAgent', 'DuckDuckGoSearchAgent', 'ReviewerAgent', 'MleAgent', 'UrlRetrieverAgent', 'AnswererAgent', 'ToolAgent', 'BraveSearchAgent']",9,9,complex_tree,True,
"""Gather customer feedback from our survey database, extract and validate key themes, synthesize a comprehensive report, and create visualizations to highlight trends over the last quarter.""","assets:
  customer_feedback_data:
    agent: SqlAgent
    description: ""Extract customer feedback from survey database""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [customer_id, feedback_text, submission_date]""
      - ""no_null_values: [customer_id, feedback_text]""

  validated_feedback_data:
    agent: ReviewerAgent
    description: ""Validate and clean customer feedback data for inconsistencies""
    type: table
    inputs: [customer_feedback_data]
    checks:
      - ""row_count >= customer_feedback_data.row_count * 0.95""
      - ""submission_date is recent""

  key_themes_extracted:
    agent: NumericalSequencesAgent
    description: ""Extract key themes from validated feedback data""
    type: table
    inputs: [validated_feedback_data]
    checks:
      - ""row_count > 0""
      - ""columns: [theme, frequency]""
      - ""no_empty_values: [theme]""

  comprehensive_report:
    agent: AnswererAgent
    description: ""Synthesize a comprehensive report from key themes""
    type: table
    inputs: [key_themes_extracted]
    checks:
      - ""row_count > 0""
      - ""columns: [theme, detailed_summary]""

  quarterly_trend_visualization:
    agent: VisualizationAgent
    description: ""Create a visualization of key themes over the last quarter""
    type: image
    inputs: [comprehensive_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 1920, height: 1080]""","['NumericalSequencesAgent', 'SqlAgent', 'VisualizationAgent', 'ReviewerAgent', 'AnswererAgent']",5,5,complex_tree,True,
