scenario,workflow_yaml,agents_used,num_steps,complexity,is_valid,error_message
"""List the top 10 largest cities in the world by population, then for each city, look up its current mayor and their recent initiatives.""","assets:
  city_population_search:
    agent: brave_search
    description: ""Search for the top 10 largest cities in the world by population""
    type: table

  mayor_search:
    type: for_each
    description: ""Look up the current mayor and their recent initiatives for each city""
    inputs: [city_population_search]
    row_output: mayor_details
    row_chain:
      assets:
        mayor_details:
          agent: url
          description: ""Fetch the URL for the city to find its current mayor""
          type: text
          inputs: [__row__]
        initiatives_search:
          agent: brave_search
          description: ""Search for recent initiatives of the current mayor""
          type: table
          inputs: [__row__]

  final_report:
    agent: answerer
    description: ""Synthesize the mayors and their initiatives for each city""
    type: table
    inputs: [mayor_search]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve a list of the top 10 restaurants in New York City, then for each restaurant, check their website for the latest menu and available reservations.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top 10 restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Fetch each restaurant's website for the latest menu and available reservations""
    inputs: [restaurant_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the restaurant's website from this search result row""
          type: text
          inputs: [__row__]

        menu_search:
          agent: brave_search
          description: ""Search for the latest menu and reservations based on the restaurant's website""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile the latest menu and reservations information for all restaurants""
    type: table
    inputs: [restaurant_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 universities for computer science, then visit each university's website to gather information about their graduate programs and application requirements.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities for computer science""
    type: table

  university_details:
    type: for_each
    description: ""Visit each university's website to gather information about their graduate programs and application requirements""
    inputs: [university_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Fetch the university's website URL from the search result row""
          type: text
          inputs: [__row__]
        
        additional_info_search:
          agent: brave_search
          description: ""Search for more details about the university's graduate programs and application requirements""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Synthesize the information about graduate programs and application requirements from all universities""
    type: table
    inputs: [university_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 online retailers, then visit each retailer's website to gather their seasonal promotions and discounts.""","assets:
  retailer_search:
    agent: brave_search
    description: ""Search for the top 10 online retailers""
    type: table

  retailer_details:
    type: for_each
    description: ""Visit each retailer's website to gather their seasonal promotions and discounts""
    inputs: [retailer_search]
    row_output: promotions_content
    row_chain:
      assets:
        promotions_content:
          agent: url
          description: ""Visit the URL from this search result row to gather promotions""
          type: text
          inputs: [__row__]
        
        additional_details:
          agent: brave_search
          description: ""Search for more details on the promotions found""
          type: table
          inputs: [promotions_content]

  final_summary:
    agent: answerer
    description: ""Compile and summarize the promotions and discounts from all retailers""
    type: table
    inputs: [retailer_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve the top 10 restaurants in New York City, then for each restaurant, check their menu and customer reviews on their website.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top 10 restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Fetch each restaurant's menu and customer reviews from their website""
    inputs: [restaurant_search]
    row_output: restaurant_info
    row_chain:
      assets:
        restaurant_info:
          agent: url
          description: ""Visit the restaurant's URL from this search result row to fetch menu and reviews""
          type: text
          inputs: [__row__]
        additional_info:
          agent: brave_search
          description: ""Search for additional details about the restaurant based on the fetched information""
          type: table
          inputs: [restaurant_info]

  final_summary:
    agent: answerer
    description: ""Synthesize the information gathered about the restaurants""
    type: table
    inputs: [restaurant_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Identify the top 10 universities for computer science, then for each university, check their official website to find their current research funding initiatives.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities for computer science""
    type: table

  university_websites:
    type: for_each
    description: ""Fetch each university's official website to check their research funding initiatives""
    inputs: [university_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]
        
        funding_initiatives:
          agent: brave_search
          description: ""Search for current research funding initiatives for the university from the fetched website""
          type: table
          inputs: [__row__]

  final_analysis:
    agent: answerer
    description: ""Synthesize the findings on research funding initiatives from all universities""
    type: table
    inputs: [university_websites]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 tourist attractions in Paris, then for each attraction, check their official website for current visitor information and ticket prices.""","assets:
  paris_attractions_search:
    agent: brave_search
    description: ""Search for the top 10 tourist attractions in Paris""
    type: table

  attraction_details:
    type: for_each
    description: ""Fetch the official website for each attraction and gather visitor information and ticket prices""
    inputs: [paris_attractions_search]
    row_output: attraction_info
    row_chain:
      assets:
        official_website:
          agent: url
          description: ""Visit the official website from this search result row""
          type: text
          inputs: [__row__]
        additional_info:
          agent: brave_search
          description: ""Search for current visitor information and ticket prices based on the attraction""
          type: table
          inputs: [official_website]

  final_summary:
    agent: answerer
    description: ""Compile a comprehensive list of visitor information and ticket prices for each attraction""
    type: table
    inputs: [attraction_details]",[],0,deep_per_row,False,for_each 'attraction_details' row_output 'attraction_info' not in row_chain
"""Extract the names of the top 10 universities in the world, then for each university, search their official website for information on their latest research publications.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities in the world""
    type: table

  university_homepages:
    type: for_each
    description: ""Fetch each university's official website to read information on their latest research publications""
    inputs: [university_search]
    row_output: publications_content
    row_chain:
      assets:
        publications_content:
          agent: url
          description: ""Visit the URL from this search result row to extract latest research publications""
          type: text
          inputs: [__row__]
        
        additional_info:
          agent: brave_search
          description: ""Search for more details about the latest research publications from the fetched university homepage""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Synthesize information on the latest research publications from all universities""
    type: table
    inputs: [university_homepages]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Search for the latest smartphone models released this year, then for each model, visit the manufacturer's website to gather key specifications and pricing information.""","assets:
  smartphone_search:
    agent: brave_search
    description: ""Search for the latest smartphone models released this year""
    type: table

  smartphone_details:
    type: for_each
    description: ""Visit the manufacturer's website for each smartphone model to gather specifications and pricing""
    inputs: [smartphone_search]
    row_output: specifications_content
    row_chain:
      assets:
        specifications_content:
          agent: url
          description: ""Fetch the URL from this search result row""
          type: text
          inputs: [__row__]
        additional_details:
          agent: brave_search
          description: ""Search for more details about the smartphone model based on the specifications""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile all specifications and details for the latest smartphone models""
    type: table
    inputs: [smartphone_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 restaurants in New York City, then for each restaurant, check their website for the latest menu and special offers.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top 10 restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Fetch each restaurant's website and search for their latest menu and special offers""
    inputs: [restaurant_search]
    row_output: restaurant_info
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the restaurant's website from this search result row""
          type: text
          inputs: [__row__]
        menu_search:
          agent: brave_search
          description: ""Search for the latest menu and special offers for the restaurant""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile the latest menu and special offers for all restaurants""
    type: table
    inputs: [restaurant_details]",[],0,deep_per_row,False,for_each 'restaurant_details' row_output 'restaurant_info' not in row_chain
"""Identify the top 10 fastest-growing startups in the e-commerce sector, then for each startup, check their website to see the products they are currently offering.""","assets:
  ecommerce_startup_search:
    agent: brave_search
    description: ""Search for the top 10 fastest-growing startups in the e-commerce sector""
    type: table

  startup_details:
    type: for_each
    description: ""Fetch each startup's website and find details about their products""
    inputs: [ecommerce_startup_search]
    row_output: product_offerings
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row to read the startup's offerings""
          type: text
          inputs: [__row__]
        additional_details:
          agent: brave_search
          description: ""Search for more details about the startup based on the website content""
          type: table
          inputs: [website_content]

  final_summary:
    agent: answerer
    description: ""Synthesize the product offerings and additional details of the startups""
    type: table
    inputs: [startup_details]",[],0,deep_per_row,False,for_each 'startup_details' row_output 'product_offerings' not in row_chain
"""Search for the top 10 tourist attractions in Paris, then visit each attraction's official website to check their current visitor guidelines.""","assets:
  tourist_attractions_search:
    agent: brave_search
    description: ""Search for the top 10 tourist attractions in Paris""
    type: table

  attraction_websites:
    type: for_each
    description: ""Visit each attraction's official website to check their current visitor guidelines""
    inputs: [tourist_attractions_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]
        guidelines_search:
          agent: brave_search
          description: ""Search for current visitor guidelines for the attraction""
          type: table
          inputs: [__row__]

  final_guidelines:
    agent: answerer
    description: ""Synthesize the visitor guidelines for all attractions""
    type: table
    inputs: [attraction_websites]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Identify the top 10 bestselling books from the last year, then for each book, check its author’s website for upcoming events and releases.""","assets:
  bestselling_books_search:
    agent: brave_search
    description: ""Search for the top 10 bestselling books from the last year""
    type: table

  book_author_websites:
    type: for_each
    description: ""Check each book's author's website for upcoming events and releases""
    inputs: [bestselling_books_search]
    row_output: author_events
    row_chain:
      assets:
        author_events:
          agent: url
          description: ""Visit the author's website URL from this search result row""
          type: text
          inputs: [__row__]
        author_details_search:
          agent: brave_search
          description: ""Search for more details about upcoming events and releases based on author's website content""
          type: table
          inputs: [author_events]

  final_summary:
    agent: answerer
    description: ""Synthesize the information gathered about the bestselling books and their authors' upcoming events and releases""
    type: table
    inputs: [book_author_websites]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Search for the top 10 online education platforms, then for each platform, check their website for the latest courses and summarize the offerings.""","assets:
  education_platform_search:
    agent: brave_search
    description: ""Search for the top 10 online education platforms""
    type: table

  platform_homepages:
    type: for_each
    description: ""Fetch each platform's homepage to read its latest courses""
    inputs: [education_platform_search]
    row_output: homepage_content
    row_chain:
      assets:
        homepage_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]
        
        course_details_search:
          agent: brave_search
          description: ""Search for the latest courses offered by the platform""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the latest courses offered by each platform""
    type: table
    inputs: [platform_homepages]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Identify the top 10 e-commerce websites for electronics, then for each website, check their product categories and summarize the best-selling items.""","assets:
  ecommerce_search:
    agent: brave_search
    description: ""Search for the top 10 e-commerce websites for electronics""
    type: table

  product_categories:
    type: for_each
    description: ""Fetch product categories for each e-commerce website and summarize best-selling items""
    inputs: [ecommerce_search]
    row_output: category_summary
    row_chain:
      assets:
        category_summary:
          agent: url
          description: ""Visit the URL from this search result row to get product categories""
          type: text
          inputs: [__row__]
        
        best_selling_items:
          agent: brave_search
          description: ""Search for best-selling items in the product categories found""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the best-selling items from all e-commerce websites""
    type: table
    inputs: [product_categories]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve the top 10 restaurants in New York City, then for each restaurant, check their Yelp page for the latest customer reviews.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top 10 restaurants in New York City""
    type: table

  restaurant_reviews:
    type: for_each
    description: ""Fetch the Yelp page for each restaurant and look for the latest customer reviews""
    inputs: [restaurant_search]
    row_output: yelp_reviews_content
    row_chain:
      assets:
        yelp_reviews_content:
          agent: url
          description: ""Visit the Yelp page from this search result row""
          type: text
          inputs: [__row__]
        additional_reviews_search:
          agent: brave_search
          description: ""Search for the latest customer reviews based on the Yelp page content""
          type: table
          inputs: [yelp_reviews_content]

  final_reviews_summary:
    agent: answerer
    description: ""Synthesize the latest customer reviews for all restaurants""
    type: table
    inputs: [restaurant_reviews]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve a list of the top 10 global fashion brands, then visit each brand's official website to gather information on their latest collections.""","assets:
  fashion_brands_search:
    agent: brave_search
    description: ""Search for the top 10 global fashion brands""
    type: table

  fashion_brands_details:
    type: for_each
    description: ""Visit each brand's official website to gather information on their latest collections""
    inputs: [fashion_brands_search]
    row_output: brand_info
    row_chain:
      assets:
        brand_info:
          agent: url
          description: ""Fetch the official website's URL from this search result row""
          type: text
          inputs: [__row__]
        brand_latest_collections:
          agent: brave_search
          description: ""Search for the latest collections on the brand's official website""
          type: table
          inputs: [__row__]

  final_synthesis:
    agent: answerer
    description: ""Synthesize the information on the latest collections from all brands""
    type: table
    inputs: [fashion_brands_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""List the top 10 tourist destinations in Europe, then for each destination, check their official tourism website for the latest travel guidelines and attractions.""","assets:
  tourist_destinations_search:
    agent: brave_search
    description: ""Search for the top 10 tourist destinations in Europe""
    type: table

  destination_guidelines:
    type: for_each
    description: ""Fetch each destination's official tourism website and get the latest travel guidelines and attractions""
    inputs: [tourist_destinations_search]
    row_output: guidelines_content
    row_chain:
      assets:
        guidelines_content:
          agent: url
          description: ""Visit the URL from this search result row to fetch travel guidelines""
          type: text
          inputs: [__row__]
        additional_details:
          agent: brave_search
          description: ""Search for more details about the destination based on the URL found""
          type: table
          inputs: [__row__]

  final_synthesis:
    agent: answerer
    description: ""Synthesize the travel guidelines and additional details for all destinations""
    type: table
    inputs: [destination_guidelines]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Search for the top-rated restaurants in New York City, then visit each restaurant's website to check their current menu and hours of operation.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top-rated restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Visit each restaurant's website to check their current menu and hours of operation""
    inputs: [restaurant_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Fetch the restaurant's website URL from the search result row""
          type: text
          inputs: [__row__]
        menu_hours_search:
          agent: brave_search
          description: ""Search for the current menu and hours of operation based on the restaurant's website""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Synthesize the information about restaurant menus and hours of operation""
    type: table
    inputs: [restaurant_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve the top 10 universities for computer science, then for each university, visit their program page and list the key faculty members and their research areas.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities for computer science""
    type: table

  university_program_pages:
    type: for_each
    description: ""Fetch each university's program page to list key faculty members and their research areas""
    inputs: [university_search]
    row_output: program_page_content
    row_chain:
      assets:
        program_page_content:
          agent: url
          description: ""Visit the URL from this search result row to fetch the program page""
          type: text
          inputs: [__row__]
        faculty_details:
          agent: brave_search
          description: ""Search for key faculty members and their research areas based on the program page""
          type: table
          inputs: [program_page_content]

  final_summary:
    agent: answerer
    description: ""Compile a summary of key faculty members and their research areas from all program pages""
    type: table
    inputs: [university_program_pages]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 most visited tourist attractions worldwide, then for each attraction, find their official website and check for visitor reviews.""","assets:
  tourist_attraction_search:
    agent: brave_search
    description: ""Search for the top 10 most visited tourist attractions worldwide""
    type: table

  attraction_details:
    type: for_each
    description: ""Fetch each attraction's official website and reviews""
    inputs: [tourist_attraction_search]
    row_output: review_content
    row_chain:
      assets:
        official_website:
          agent: url
          description: ""Visit the official website from this search result row""
          type: text
          inputs: [__row__]
        visitor_reviews:
          agent: brave_search
          description: ""Search for visitor reviews based on the attraction's name""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile a comprehensive summary of attractions with their websites and reviews""
    type: table
    inputs: [attraction_details]",[],0,deep_per_row,False,for_each 'attraction_details' row_output 'review_content' not in row_chain
"""Identify the top 10 best-selling books of the year, then for each book, look up the author's official website and gather their latest interviews or blog posts.""","assets:
  best_selling_books_search:
    agent: brave_search
    description: ""Search for the top 10 best-selling books of the year""
    type: table

  author_websites_and_interviews:
    type: for_each
    description: ""Fetch each author's official website and gather their latest interviews or blog posts""
    inputs: [best_selling_books_search]
    row_output: author_interview_content
    row_chain:
      assets:
        author_website:
          agent: url
          description: ""Visit the author's official website from this search result row""
          type: text
          inputs: [__row__]
        latest_interviews:
          agent: brave_search
          description: ""Search for the latest interviews or blog posts of the author based on their official website""
          type: table
          inputs: [__row__]

  final_synthesis:
    agent: answerer
    description: ""Synthesize information about authors and their latest interviews or blog posts""
    type: table
    inputs: [author_websites_and_interviews]",[],0,deep_per_row,False,for_each 'author_websites_and_interviews' row_output 'author_interview_content' not in row_chain
"""Identify the top 10 organic skincare brands, then for each brand, check their website for product reviews and summarize the feedback.""","assets:
  skincare_brands_search:
    agent: brave_search
    description: ""Search for the top 10 organic skincare brands""
    type: table

  skincare_brands_details:
    type: for_each
    description: ""Fetch each brand's website for product reviews and summarize the feedback""
    inputs: [skincare_brands_search]
    row_output: brand_reviews
    row_chain:
      assets:
        brand_reviews:
          agent: url
          description: ""Visit the URL from this search result row to find product reviews""
          type: text
          inputs: [__row__]
        additional_reviews:
          agent: brave_search
          description: ""Search for more details and reviews on the brand based on the fetched URL content""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the feedback from all brands based on the collected reviews""
    type: table
    inputs: [skincare_brands_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Locate the top 10 online education platforms, then visit each platform's website to gather information about their course offerings and pricing.""","assets:
  education_platforms_search:
    agent: brave_search
    description: ""Search for the top online education platforms""
    type: table

  platform_details:
    type: for_each
    description: ""Visit each platform's website to gather information about their course offerings and pricing""
    inputs: [education_platforms_search]
    row_output: platform_info
    row_chain:
      assets:
        platform_info:
          agent: url
          description: ""Visit the URL from this search result row to gather course offerings and pricing""
          type: text
          inputs: [__row__]
        additional_info:
          agent: brave_search
          description: ""Search for more details about the platform based on the content gathered""
          type: table
          inputs: [platform_info]

  final_summary:
    agent: answerer
    description: ""Synthesize the gathered information about the online education platforms""
    type: table
    inputs: [platform_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 online retailers, then for each retailer, check their website for information on their sustainability practices.""","assets:
  retailer_search:
    agent: brave_search
    description: ""Search for the top online retailers""
    type: table

  retailer_info:
    type: for_each
    description: ""Fetch each retailer's website and search for sustainability practices""
    inputs: [retailer_search]
    row_output: sustainability_details
    row_chain:
      assets:
        retailer_homepage:
          agent: url
          description: ""Visit the URL from this search result row to get the homepage content""
          type: text
          inputs: [__row__]
        sustainability_search:
          agent: brave_search
          description: ""Search for sustainability practices information based on the retailer's homepage""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Synthesize the sustainability practices of all retailers""
    type: table
    inputs: [retailer_info]",[],0,deep_per_row,False,for_each 'retailer_info' row_output 'sustainability_details' not in row_chain
"""Compile a list of the top 10 restaurants in New York City, then visit each restaurant's website to gather their current menu offerings and pricing.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top 10 restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Fetch each restaurant's website to gather their current menu offerings and pricing""
    inputs: [restaurant_search]
    row_output: menu_content
    row_chain:
      assets:
        menu_content:
          agent: url
          description: ""Visit the URL from this search result row to gather menu offerings""
          type: text
          inputs: [__row__]
        additional_info:
          agent: brave_search
          description: ""Search for more details about the restaurant based on its website""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile the gathered menu offerings and pricing into a final list""
    type: table
    inputs: [restaurant_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve a list of the top 10 travel blogs, then for each blog, visit their homepage and gather information about their latest travel guides.""","assets:
  travel_blog_search:
    agent: brave_search
    description: ""Search for the top travel blogs""
    type: table

  travel_blog_details:
    type: for_each
    description: ""Visit each blog's homepage to gather information about their latest travel guides""
    inputs: [travel_blog_search]
    row_output: blog_homepage_content
    row_chain:
      assets:
        blog_homepage_content:
          agent: url
          description: ""Fetch the homepage URL from the search result row""
          type: text
          inputs: [__row__]
        
        latest_travel_guides:
          agent: brave_search
          description: ""Search for the latest travel guides on the blog's homepage""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Synthesize the information from all travel blogs regarding their latest travel guides""
    type: table
    inputs: [travel_blog_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve the top 10 universities in computer science rankings, then for each university, find their latest research publications by visiting their official research pages.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities in computer science rankings""
    type: table

  university_research_pages:
    type: for_each
    description: ""Visit each university's official research page to find latest research publications""
    inputs: [university_search]
    row_output: research_page_content
    row_chain:
      assets:
        research_page_content:
          agent: url
          description: ""Fetch the URL from this search result row to read the research page""
          type: text
          inputs: [__row__]
        latest_research:
          agent: brave_search
          description: ""Search for the latest research publications based on the university's research page""
          type: table
          inputs: [__row__]

  final_synthesis:
    agent: answerer
    description: ""Synthesize the latest research publications from all universities""
    type: table
    inputs: [university_research_pages]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 small businesses in my city, then for each business, find their Yelp page and summarize their customer reviews.""","assets:
  business_search:
    agent: brave_search
    description: ""Search for the top 10 small businesses in my city""
    type: table

  business_details:
    type: for_each
    description: ""Fetch each business's Yelp page and summarize customer reviews""
    inputs: [business_search]
    row_output: reviews_summary
    row_chain:
      assets:
        yelp_page:
          agent: url
          description: ""Visit the URL for the Yelp page of the business""
          type: text
          inputs: [__row__]
        reviews_summary:
          agent: brave_search
          description: ""Search for customer reviews based on the Yelp page content""
          type: table
          inputs: [yelp_page]

  final_summary:
    agent: answerer
    description: ""Compile a summary of customer reviews for all businesses""
    type: table
    inputs: [business_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve a list of all top-rated restaurants in New York City, then for each restaurant, check their website for current menus and any special events they may be hosting.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for top-rated restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Fetch each restaurant's website and check for current menus and special events""
    inputs: [restaurant_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the restaurant's URL to read its current menus and events""
          type: text
          inputs: [__row__]
        event_search:
          agent: brave_search
          description: ""Search for any special events hosted by the restaurant based on the website content""
          type: table
          inputs: [website_content]

  final_summary:
    agent: answerer
    description: ""Compile a summary of menus and events for all top-rated restaurants""
    type: table
    inputs: [restaurant_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 universities in the world, then for each university, check their official website for the latest research initiatives.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities in the world""
    type: table

  university_websites:
    type: for_each
    description: ""Fetch each university's official website to check for research initiatives""
    inputs: [university_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]
        
        research_initiatives_search:
          agent: brave_search
          description: ""Search for latest research initiatives at the university based on the website content""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile and summarize the research initiatives for each university""
    type: table
    inputs: [university_websites]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve the latest patents from the top 10 biotechnology firms, then for each patent, search for any related news articles that discuss its implications.""","assets:
  biotech_firm_patent_search:
    agent: brave_search
    description: ""Search for the latest patents from the top 10 biotechnology firms""
    type: table

  patent_details:
    type: for_each
    description: ""For each patent, fetch the URL and search for related news articles""
    inputs: [biotech_firm_patent_search]
    row_output: news_article_search
    row_chain:
      assets:
        patent_url:
          agent: url
          description: ""Fetch the URL for the patent from the search result""
          type: text
          inputs: [__row__]
        
        news_article_search:
          agent: brave_search
          description: ""Search for news articles discussing the implications of the patent""
          type: table
          inputs: [__row__]

  final_synthesis:
    agent: answerer
    description: ""Synthesize the information from all patents and their related news articles""
    type: table
    inputs: [patent_details]","['answerer', 'brave_search']",3,deep_per_row,True,
"""List the top 10 restaurants in New York City, then for each restaurant, check their menu on their website and look for any recent reviews.""","assets:
  restaurant_search:
    agent: brave_search
    description: ""Search for the top 10 restaurants in New York City""
    type: table

  restaurant_details:
    type: for_each
    description: ""Fetch each restaurant's menu and recent reviews""
    inputs: [restaurant_search]
    row_output: restaurant_info
    row_chain:
      assets:
        menu_content:
          agent: url
          description: ""Visit the restaurant's website to read its menu""
          type: text
          inputs: [__row__]
        recent_reviews:
          agent: brave_search
          description: ""Search for recent reviews on the restaurant""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile the menu and reviews for each restaurant""
    type: table
    inputs: [restaurant_details]",[],0,deep_per_row,False,for_each 'restaurant_details' row_output 'restaurant_info' not in row_chain
"""List the top 10 e-commerce platforms, then for each platform, look for recent user reviews and summarize the feedback.""","assets:
  ecommerce_platform_search:
    agent: brave_search
    description: ""Search for the top 10 e-commerce platforms""
    type: table

  platform_reviews:
    type: for_each
    description: ""Fetch recent user reviews for each e-commerce platform""
    inputs: [ecommerce_platform_search]
    row_output: review_content
    row_chain:
      assets:
        review_content:
          agent: url
          description: ""Visit the URL from this search result row to fetch recent user reviews""
          type: text
          inputs: [__row__]
        detailed_reviews:
          agent: brave_search
          description: ""Search for more detailed reviews based on the platform name""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Summarize the feedback from user reviews and detailed reviews""
    type: table
    inputs: [platform_reviews]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Retrieve a list of the top 10 universities for computer science, then for each university, check their official website for information on their latest research projects.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities for computer science""
    type: table

  university_websites:
    type: for_each
    description: ""Fetch each university's official website to read about their latest research projects""
    inputs: [university_search]
    row_output: website_content
    row_chain:
      assets:
        website_content:
          agent: url
          description: ""Visit the URL from this search result row""
          type: text
          inputs: [__row__]
          
        research_details:
          agent: brave_search
          description: ""Search for the latest research projects at the university's official website""
          type: table
          inputs: [__row__]

  final_research_summary:
    agent: answerer
    description: ""Synthesize information about the latest research projects from each university""
    type: table
    inputs: [university_websites]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Gather a list of the top 10 universities known for their engineering programs, then for each university, search their website for information about their current research projects.""","assets:
  university_search:
    agent: brave_search
    description: ""Search for the top 10 universities known for their engineering programs""
    type: table

  university_websites:
    type: for_each
    description: ""Fetch each university's website to find information about their current research projects""
    inputs: [university_search]
    row_output: research_project_info
    row_chain:
      assets:
        research_project_info:
          agent: url
          description: ""Visit the URL from this search result row to find research projects""
          type: text
          inputs: [__row__]
        
        additional_details:
          agent: brave_search
          description: ""Search for more details about current research projects based on the university's website""
          type: table
          inputs: [__row__]

  final_summary:
    agent: answerer
    description: ""Compile and synthesize information about current research projects from all universities""
    type: table
    inputs: [university_websites]","['answerer', 'brave_search']",3,deep_per_row,True,
"""Compile a list of the top 10 tourist attractions in Paris, then for each attraction, find their official website and summarize the visitor information.""","assets:
  tourist_attractions_search:
    agent: brave_search
    description: ""Search for the top 10 tourist attractions in Paris""
    type: table

  attractions_details:
    type: for_each
    description: ""Fetch each attraction's official website and summarize visitor information""
    inputs: [tourist_attractions_search]
    row_output: attraction_summary
    row_chain:
      assets:
        official_website:
          agent: url
          description: ""Visit the URL from this search result row to get the official website""
          type: text
          inputs: [__row__]
        visitor_info:
          agent: brave_search
          description: ""Search for visitor information based on the official website""
          type: table
          inputs: [official_website]

  final_summary:
    agent: answerer
    description: ""Compile a summary of visitor information for each attraction""
    type: table
    inputs: [attractions_details]",[],0,deep_per_row,False,for_each 'attractions_details' row_output 'attraction_summary' not in row_chain
