scenario,workflow_yaml,agents_used,num_agents,num_steps,complexity,is_valid,error_message
"""Compile a comprehensive market research report on renewable energy trends by gathering data from various sources, validating the findings, analyzing industry reports, and creating visualizations that highlight key insights and forecasts for the next five years.""","assets:
  renewable_energy_market_data:
    agent: duckduckgo_search
    description: ""Extract market data on renewable energy trends from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [source, date, trend_summary, relevance_score]""
      - ""no_null_values: [source, date, trend_summary]""

  braved_search_results:
    agent: brave_search
    description: ""Gather additional insights on renewable energy from Brave search""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [title, url, snippet, publication_date]""
      - ""no_empty_values: [title, url]""

  document_chunks:
    agent: document_retriever
    description: ""Retrieve relevant document chunks related to renewable energy""
    type: text
    checks:
      - ""non_empty: true""

  combined_market_data:
    agent: url_retriever
    description: ""Combine data from multiple URLs to form a structured summary""
    type: table
    inputs: [renewable_energy_market_data, braved_search_results, document_chunks]
    checks:
      - ""row_count > 5""
      - ""columns: [summary, url, source_type]""
      - ""no_null_values: [summary, url]""

  validated_market_data:
    agent: reviewer
    description: ""Validate and clean combined market data for consistency""
    type: table
    inputs: [combined_market_data]
    checks:
      - ""row_count >= combined_market_data.row_count * 0.90""
      - ""no_null_values: [summary]""

  trend_analysis_model:
    agent: mle
    description: ""Analyze market data to create a predictive ML model for trends""
    type: model
    inputs: [validated_market_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [trend_summary, relevance_score]""
      - ""model_type: regression""

  market_insights_chart:
    agent: visualization
    description: ""Create a visual representation of key market insights""
    type: image
    inputs: [validated_market_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['document_retriever', 'visualization', 'duckduckgo_search', 'reviewer', 'mle', 'url_retriever', 'brave_search']",7,7,complex_tree,True,
"""Gather insights from our customer feedback documents, pull additional relevant information from online reviews, analyze patterns in the data to identify common themes, and create a visual report that highlights key areas for improvement.""","assets:
  customer_feedback_documents:
    agent: document_retriever
    description: ""Extract relevant chunks from customer feedback documents""
    type: text
    checks:
      - ""no_empty_values: [content]""
      - ""row_count > 0""

  online_review_data:
    agent: duckduckgo_search
    description: ""Pull additional relevant information from online reviews""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [review_id, rating, review_text]""
      - ""no_empty_values: [review_id, rating]""

  combined_feedback:
    agent: url_retriever
    description: ""Combine customer feedback and online reviews into structured summaries""
    type: table
    inputs: [customer_feedback_documents, online_review_data]
    checks:
      - ""row_count >= 5""
      - ""columns: [feedback_id, source, content]""
      - ""no_empty_values: [feedback_id, source]""

  analyzed_feedback_patterns:
    agent: mle
    description: ""Analyze feedback data to extract patterns and create ML models""
    type: model
    inputs: [combined_feedback]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_id, content]""

  validated_feedback_data:
    agent: reviewer
    description: ""Validate and clean the combined feedback data for quality assurance""
    type: table
    inputs: [combined_feedback]
    checks:
      - ""row_count >= combined_feedback.row_count * 0.90""
      - ""no_empty_values: [feedback_id, content]""

  insights_visualization:
    agent: visualization
    description: ""Create visual report highlighting key areas for improvement""
    type: image
    inputs: [validated_feedback_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['document_retriever', 'visualization', 'duckduckgo_search', 'reviewer', 'mle', 'url_retriever']",6,6,complex_tree,True,
"""Compile recent climate change research articles from various online sources, extract key data and findings, validate the information, and generate a comprehensive report with visualizations to present at the upcoming environmental conference.""","assets:
  recent_climate_articles:
    agent: duckduckgo_search
    description: ""Extract recent climate change research articles from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, publication_date, summary]""
      - ""no_empty_values: [title, url]""

  additional_climate_articles:
    agent: brave_search
    description: ""Extract additional climate change research articles from Brave Search""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, publication_date, summary]""
      - ""no_empty_values: [title, url]""

  combined_climate_articles:
    agent: url_retriever
    description: ""Combine article summaries into a structured table""
    type: table
    inputs: [recent_climate_articles, additional_climate_articles]
    checks:
      - ""row_count >= recent_climate_articles.row_count + additional_climate_articles.row_count""
      - ""columns: [title, url, publication_date, summary]""

  extracted_key_data:
    agent: document_retriever
    description: ""Extract key data and findings from the combined articles""
    type: text
    inputs: [combined_climate_articles]
    checks:
      - ""no_empty_values: [key_findings]""
      - ""text_length > 100""

  validated_key_data:
    agent: reviewer
    description: ""Validate the extracted key data for accuracy and relevance""
    type: text
    inputs: [extracted_key_data]
    checks:
      - ""text_length > 50""
      - ""no_empty_values: [key_findings]""

  climate_change_report:
    agent: answerer
    description: ""Generate a comprehensive report from validated key data""
    type: table
    inputs: [validated_key_data]
    checks:
      - ""row_count > 0""
      - ""columns: [title, findings, recommendations]""

  climate_visualization:
    agent: visualization
    description: ""Create visualizations for the climate change report""
    type: image
    inputs: [climate_change_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""

  final_report:
    agent: bash
    description: ""Compile final report with visuals and summaries for presentation""
    type: text
    inputs: [climate_change_report, climate_visualization]
    checks:
      - ""text_length > 500""
      - ""no_empty_values: [summary, visuals]""","['document_retriever', 'bash', 'visualization', 'duckduckgo_search', 'reviewer', 'url_retriever', 'answerer', 'brave_search']",8,8,complex_tree,True,
"""Gather insights on customer feedback from our support chat logs, analyze the sentiment trends across different product lines, and generate a comprehensive report with visualizations to present to the product team.""","assets:
  customer_feedback_logs:
    agent: document_retriever
    description: ""Extract chunks of customer feedback from support chat logs""
    type: text
    checks:
      - ""row_count > 0""
      - ""no_empty_values: [feedback_text]""

  sentiment_analysis_results:
    agent: mle
    description: ""Analyze sentiment trends from customer feedback""
    type: model
    inputs: [customer_feedback_logs]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_text, product_line]""
      - ""model_type: sentiment_analysis""

  product_line_sentiment_table:
    agent: numerical_sequences
    description: ""Transform sentiment analysis results into structured table by product line""
    type: table
    inputs: [sentiment_analysis_results]
    checks:
      - ""row_count > 0""
      - ""columns: [product_line, sentiment_score, feedback_count]""
      - ""sentiment_score between -1 and 1""

  validated_sentiment_data:
    agent: reviewer
    description: ""Validate sentiment data for accuracy and completeness""
    type: table
    inputs: [product_line_sentiment_table]
    checks:
      - ""row_count >= product_line_sentiment_table.row_count * 0.95""
      - ""no_null_values: [product_line, sentiment_score]""

  sentiment_trend_summary:
    agent: answerer
    description: ""Combine sentiment data to produce a comprehensive summary""
    type: table
    inputs: [validated_sentiment_data]
    checks:
      - ""row_count > 0""
      - ""columns: [product_line, average_sentiment, feedback_count]""

  trend_visualization_chart:
    agent: visualization
    description: ""Create visualization of sentiment trends across product lines""
    type: image
    inputs: [sentiment_trend_summary]
    checks:
      - ""file_size < 5MB""
      - ""format: png""
      - ""dimensions: [1920, 1080]""

  final_report:
    agent: bash
    description: ""Generate final report including visualizations and insights""
    type: text
    inputs: [trend_visualization_chart, sentiment_trend_summary]
    checks:
      - ""no_empty_values: [report_content]""
      - ""length > 1000""","['numerical_sequences', 'document_retriever', 'bash', 'visualization', 'mle', 'reviewer', 'answerer']",7,7,complex_tree,True,
"""Conduct a comprehensive market analysis on electric vehicles by gathering the latest industry reports, extracting relevant data, validating the findings, and creating a detailed visual presentation that highlights trends and consumer preferences.""","assets:
  electric_vehicle_reports:
    agent: duckduckgo_search
    description: ""Extract the latest industry reports on electric vehicles from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  relevant_document_chunks:
    agent: document_retriever
    description: ""Retrieve relevant chunks from document collections regarding electric vehicles""
    type: text
    checks:
      - ""no_empty_values: [text_chunk]""

  validated_document_chunks:
    agent: reviewer
    description: ""Validate and clean document chunks for accuracy""
    type: text
    inputs: [relevant_document_chunks]
    checks:
      - ""no_empty_values: [text_chunk]""

  structured_data_tables:
    agent: numerical_sequences
    description: ""Transform unstructured text data into structured tables for analysis""
    type: table
    inputs: [validated_document_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [feature, value]""
      - ""no_null_values: [feature, value]""

  extracted_patterns_model:
    agent: mle
    description: ""Analyze structured data to extract patterns and create a predictive model""
    type: model
    inputs: [structured_data_tables]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [feature1, feature2]""
      - ""model_type: regression""

  comprehensive_analysis_summary:
    agent: answerer
    description: ""Combine multiple analysis results into a comprehensive market analysis summary""
    type: table
    inputs: [electric_vehicle_reports, structured_data_tables, validated_document_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, insights, recommendations]""
      - ""no_empty_values: [summary]""

  market_trends_visualization:
    agent: visualization
    description: ""Create a visual representation of market trends in electric vehicles""
    type: image
    inputs: [comprehensive_analysis_summary]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['numerical_sequences', 'document_retriever', 'visualization', 'duckduckgo_search', 'reviewer', 'mle', 'answerer']",7,7,complex_tree,True,
"""Conduct a market research analysis on the latest trends in renewable energy, gather data from specified industry reports and web sources, validate and synthesize this information into structured insights, and create an interactive visualization to showcase key findings for our upcoming strategy meeting.""","assets:
  market_research_data:
    agent: duckduckgo_search
    description: ""Extract market research data on renewable energy from DuckDuckGo""
    type: table
    checks:
      - ""row_count > 10""
      - ""columns: [title, url, publication_date, snippet]""
      - ""no_empty_values: [title, url]""

  industry_report_data:
    agent: document_retriever
    description: ""Retrieve relevant sections from industry reports on renewable energy""
    type: text
    checks:
      - ""no_empty_values: [text_content]""
      - ""length > 500""

  combined_industry_data:
    agent: answerer
    description: ""Combine market research data and industry report data into a comprehensive summary""
    type: table
    inputs: [market_research_data, industry_report_data]
    checks:
      - ""row_count > 5""
      - ""columns: [summary, insights, source]""

  validated_combined_data:
    agent: reviewer
    description: ""Validate combined market research and industry report data for accuracy""
    type: table
    inputs: [combined_industry_data]
    checks:
      - ""row_count >= combined_industry_data.row_count * 0.95""
      - ""no_null_values: [summary, insights]""

  structured_insights:
    agent: numerical_sequences
    description: ""Transform validated data into structured insights for analysis""
    type: table
    inputs: [validated_combined_data]
    checks:
      - ""row_count > 0""
      - ""columns: [trend, analysis, implications]""

  renewable_energy_model:
    agent: mle
    description: ""Create a predictive model based on structured insights""
    type: model
    inputs: [structured_insights]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [trend, analysis]""

  insights_visualization:
    agent: visualization
    description: ""Generate an interactive visualization to showcase key findings""
    type: image
    inputs: [structured_insights]
    checks:
      - ""file_size < 10MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['numerical_sequences', 'document_retriever', 'visualization', 'duckduckgo_search', 'reviewer', 'mle', 'answerer']",7,7,complex_tree,True,
"""Gather recent news articles about electric vehicles from multiple sources, extract key insights and trends, validate the information, and generate a comprehensive report with visualizations that highlight market changes and consumer sentiment.""","assets:
  recent_news_articles:
    agent: duckduckgo_search
    description: ""Gather recent news articles about electric vehicles from DuckDuckGo""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  additional_news_articles:
    agent: brave_search
    description: ""Gather additional recent news articles about electric vehicles from Brave Search""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  combined_news_articles:
    agent: url_retriever
    description: ""Combine news articles from multiple sources into a structured summary""
    type: table
    inputs: [recent_news_articles, additional_news_articles]
    checks:
      - ""row_count == recent_news_articles.row_count + additional_news_articles.row_count""
      - ""columns: [title, url, snippet, source]""

  key_insights_extraction:
    agent: numerical_sequences
    description: ""Extract key insights and trends from combined news articles""
    type: table
    inputs: [combined_news_articles]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, trend, article_count]""
      - ""no_empty_values: [insight]""

  validated_insights:
    agent: reviewer
    description: ""Validate insights for consistency and accuracy""
    type: table
    inputs: [key_insights_extraction]
    checks:
      - ""row_count >= key_insights_extraction.row_count * 0.95""
      - ""no_empty_values: [insight]""

  comprehensive_report:
    agent: answerer
    description: ""Generate a comprehensive report summarizing insights and trends""
    type: table
    inputs: [validated_insights]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, insights, trends]""

  market_changes_chart:
    agent: visualization
    description: ""Create a chart visualizing market changes based on insights""
    type: image
    inputs: [validated_insights]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""

  consumer_sentiment_chart:
    agent: visualization
    description: ""Create a chart visualizing consumer sentiment from insights""
    type: image
    inputs: [validated_insights]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['numerical_sequences', 'visualization', 'duckduckgo_search', 'reviewer', 'url_retriever', 'answerer', 'brave_search']",7,8,complex_tree,True,
"""Conduct a comprehensive market analysis by pulling data from multiple sources including web searches and databases, validate the findings, reshape the data into structured tables, and finally create an interactive report with visualizations to present trends and insights.""","assets:
  web_search_data:
    agent: brave_search
    description: ""Extract market trends data from Brave search API""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  alternative_search_data:
    agent: duckduckgo_search
    description: ""Extract product analysis data from DuckDuckGo search API""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  database_sales_data:
    agent: sql
    description: ""Extract sales data from the company database""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [sale_id, product_id, sale_date, amount]""
      - ""amount >= 0""
      - ""no_null_values: [product_id, sale_date]""

  combined_search_data:
    agent: url_retriever
    description: ""Combine search data from multiple sources into a structured summary""
    type: table
    inputs: [web_search_data, alternative_search_data]
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, summary]""
      - ""no_empty_values: [title]""

  validated_sales_data:
    agent: reviewer
    description: ""Validate sales data for accuracy and completeness""
    type: table
    inputs: [database_sales_data]
    checks:
      - ""row_count >= database_sales_data.row_count * 0.95""
      - ""amount between 0 and 1000000""

  structured_market_data:
    agent: numerical_sequences
    description: ""Reshape unstructured data into structured tables""
    type: table
    inputs: [combined_search_data]
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, market_trend]""
      - ""no_empty_values: [market_trend]""

  market_analysis_model:
    agent: mle
    description: ""Create a predictive model based on market analysis data""
    type: model
    inputs: [validated_sales_data, structured_market_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [sale_date, market_trend]""
      - ""model_type: regression""

  interactive_report:
    agent: answerer
    description: ""Generate a comprehensive interactive report with insights""
    type: table
    inputs: [structured_market_data, validated_sales_data]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, recommendation]""
      - ""no_empty_values: [insight]""

  market_trend_visualization:
    agent: visualization
    description: ""Create visual representation of market trends""
    type: image
    inputs: [interactive_report]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['numerical_sequences', 'sql', 'visualization', 'duckduckgo_search', 'reviewer', 'mle', 'url_retriever', 'answerer', 'brave_search']",9,9,complex_tree,True,
"""Gather user feedback from our customer support emails, extract key themes and sentiments, then analyze the trends over the past quarter and visualize the results in an interactive report for the management team.""","assets:
  user_feedback_emails:
    agent: user_input
    description: ""Gather user feedback from customer support emails""
    type: text
    checks:
      - ""no_empty_values: [email_content]""
      - ""contains_keywords: [feedback, support, issue]""

  extracted_feedback_themes:
    agent: document_retriever
    description: ""Extract key themes from customer feedback emails""
    type: text
    inputs: [user_feedback_emails]
    checks:
      - ""length > 100""
      - ""no_empty_values: [extracted_theme]""

  analyzed_feedback_data:
    agent: numerical_sequences
    description: ""Analyze feedback themes and sentiments to create structured data""
    type: table
    inputs: [extracted_feedback_themes]
    checks:
      - ""row_count > 0""
      - ""columns: [theme, sentiment_score, count]""
      - ""sentiment_score >= -1 and <= 1""

  validated_feedback_data:
    agent: reviewer
    description: ""Validate and clean analyzed feedback data for accuracy""
    type: table
    inputs: [analyzed_feedback_data]
    checks:
      - ""row_count >= analyzed_feedback_data.row_count * 0.95""
      - ""no_null_values: [theme, sentiment_score]""
      - ""count >= 0""

  quarterly_trend_analysis:
    agent: mle
    description: ""Create a model to analyze trends from validated feedback data""
    type: model
    inputs: [validated_feedback_data]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [theme, sentiment_score, count]""

  feedback_trend_chart:
    agent: visualization
    description: ""Visualize feedback trends over the past quarter""
    type: image
    inputs: [validated_feedback_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['numerical_sequences', 'document_retriever', 'user_input', 'visualization', 'mle', 'reviewer']",6,6,complex_tree,True,
"""Gather feedback from our users about the latest product update, analyze sentiment from the responses, extract relevant data from social media and review platforms, and generate a comprehensive report with visualizations to highlight key trends and insights.""","assets:
  user_feedback_data:
    agent: user_input
    description: ""Gather feedback from users about the latest product update""
    type: text
    checks:
      - ""no_empty_values: [feedback]""
      - ""min_length: 5""

  social_media_data:
    agent: duckduckgo_search
    description: ""Extract relevant data from social media platforms""
    type: table
    checks:
      - ""row_count >= 10""
      - ""columns: [platform, post_content, engagement_metrics]""
      - ""no_empty_values: [platform, post_content]""

  reviews_data:
    agent: document_retriever
    description: ""Pull relevant chunks from product review documents""
    type: text
    checks:
      - ""no_empty_values: [review_content]""
      - ""min_length: 10""

  combined_feedback_data:
    agent: answerer
    description: ""Combine user feedback and reviews into comprehensive data""
    type: table
    inputs: [user_feedback_data, reviews_data]
    checks:
      - ""row_count >= 5""
      - ""columns: [feedback_source, feedback_content]""

  sentiment_analysis_model:
    agent: mle
    description: ""Analyze sentiment from combined feedback data to create ML model""
    type: model
    inputs: [combined_feedback_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [feedback_source, feedback_content]""

  structured_social_media_data:
    agent: numerical_sequences
    description: ""Reshape unstructured social media data into structured tables""
    type: table
    inputs: [social_media_data]
    checks:
      - ""row_count > 0""
      - ""columns: [platform, sentiment_score]""

  validated_feedback_data:
    agent: reviewer
    description: ""Validate combined feedback data for consistency""
    type: table
    inputs: [combined_feedback_data]
    checks:
      - ""row_count >= combined_feedback_data.row_count * 0.90""
      - ""no_empty_values: [feedback_content]""

  visual_sentiment_trends:
    agent: visualization
    description: ""Create visualizations to highlight sentiment trends from feedback""
    type: image
    inputs: [validated_feedback_data, structured_social_media_data]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [800, 600]""

  comprehensive_report:
    agent: bash
    description: ""Generate a comprehensive report with visualizations""
    type: text
    inputs: [visual_sentiment_trends]
    checks:
      - ""min_length: 100""
      - ""no_empty_values: [report_content]""","['numerical_sequences', 'document_retriever', 'bash', 'user_input', 'visualization', 'duckduckgo_search', 'mle', 'reviewer', 'answerer']",9,9,complex_tree,True,
"""Compile the latest trends in renewable energy from various online sources, analyze the data to identify patterns, validate the findings, and create a comprehensive report with visualizations for our upcoming sustainability conference.""","assets:
  renewable_energy_trends:
    agent: duckduckgo_search
    description: ""Extract latest trends in renewable energy from DuckDuckGo search""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, summary]""
      - ""no_empty_values: [title, url]""

  additional_energy_data:
    agent: brave_search
    description: ""Pull additional renewable energy data from Brave search""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  combined_energy_data:
    agent: url_retriever
    description: ""Combine data from multiple URLs to create a structured summary""
    type: table
    inputs: [renewable_energy_trends, additional_energy_data]
    checks:
      - ""row_count >= renewable_energy_trends.row_count + additional_energy_data.row_count""
      - ""columns: [source, content, relevance]""
      - ""no_empty_values: [source, content]""

  analyzed_energy_patterns:
    agent: mle
    description: ""Analyze combined energy data to extract patterns and create a model""
    type: model
    inputs: [combined_energy_data]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [source, content, relevance]""

  validated_energy_patterns:
    agent: reviewer
    description: ""Validate analyzed energy patterns for accuracy and relevance""
    type: table
    inputs: [combined_energy_data]
    checks:
      - ""row_count >= combined_energy_data.row_count * 0.90""
      - ""columns: [source, content, relevance]""
      - ""no_empty_values: [source]""

  trends_report:
    agent: answerer
    description: ""Compile a comprehensive report on renewable energy trends""
    type: table
    inputs: [validated_energy_patterns]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, insights, recommendations]""
      - ""no_empty_values: [summary]""

  visual_energy_trends:
    agent: visualization
    description: ""Create visualizations of the analyzed renewable energy trends""
    type: image
    inputs: [validated_energy_patterns]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""","['visualization', 'duckduckgo_search', 'reviewer', 'mle', 'url_retriever', 'answerer', 'brave_search']",7,7,complex_tree,True,
"""Compile a comprehensive market analysis report on the latest trends in electric vehicles by gathering data from recent academic articles, industry reports, and web searches, then validate the data, extract key patterns, and produce visual representations of market forecasts.""","assets:
  academic_articles_data:
    agent: document_retriever
    description: ""Extract relevant chunks from academic articles on electric vehicles""
    type: text
    checks:
      - ""no_empty_values: [content]""
  
  industry_reports_data:
    agent: document_retriever
    description: ""Extract relevant chunks from industry reports on electric vehicles""
    type: text
    checks:
      - ""no_empty_values: [content]""

  web_search_results:
    agent: duckduckgo_search
    description: ""Gather data from DuckDuckGo search on electric vehicle trends""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  combined_text_data:
    agent: answerer
    description: ""Combine text data from academic articles and industry reports""
    type: table
    inputs: [academic_articles_data, industry_reports_data]
    checks:
      - ""row_count > 1""
      - ""no_empty_values: [content]""

  validated_combined_data:
    agent: reviewer
    description: ""Validate and clean combined text data for accuracy""
    type: table
    inputs: [combined_text_data]
    checks:
      - ""row_count >= combined_text_data.row_count * 0.95""
      - ""no_null_values: [content]""

  structured_data_table:
    agent: numerical_sequences
    description: ""Transform validated text data into structured tables""
    type: table
    inputs: [validated_combined_data]
    checks:
      - ""row_count > 0""
      - ""columns: [key_trend, description, source]""
      - ""no_null_values: [key_trend, description]""

  market_analysis_model:
    agent: mle
    description: ""Analyze structured data to extract patterns and create a predictive model""
    type: model
    inputs: [structured_data_table]
    checks:
      - ""accuracy > 0.80""
      - ""required_features: [key_trend, description]""

  market_forecast_chart:
    agent: visualization
    description: ""Create a visual representation of market forecasts based on analysis""
    type: image
    inputs: [structured_data_table]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [width: 1920, height: 1080]""","['numerical_sequences', 'document_retriever', 'visualization', 'duckduckgo_search', 'reviewer', 'mle', 'answerer']",7,8,complex_tree,True,
"""Compile a comprehensive report on the latest trends in renewable energy technologies by gathering information from various online sources, extracting key data points, analyzing this data to identify patterns, and presenting the findings in an interactive visual dashboard.""","assets:
  renewable_energy_search_results:
    agent: duckduckgo_search
    description: ""Extract latest renewable energy technology data from DuckDuckGo""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  brave_search_results:
    agent: brave_search
    description: ""Extract additional renewable energy technology insights from Brave Search""
    type: table
    checks:
      - ""row_count >= 5""
      - ""columns: [title, url, snippet]""
      - ""no_empty_values: [title, url]""

  combined_search_results:
    agent: url_retriever
    description: ""Combine search results into a structured summary""
    type: table
    inputs: [renewable_energy_search_results, brave_search_results]
    checks:
      - ""row_count >= 10""
      - ""columns: [title, url, snippet]""

  extracted_text_data:
    agent: document_retriever
    description: ""Extract relevant text chunks from document collections on renewable energy""
    type: text
    checks:
      - ""no_empty_values: [text_chunk]""

  structured_data_from_text:
    agent: numerical_sequences
    description: ""Transform extracted text data into structured tabular data""
    type: table
    inputs: [extracted_text_data]
    checks:
      - ""row_count > 0""
      - ""columns: [data_point, value]""
      - ""no_null_values: [data_point]""

  analyzed_data_model:
    agent: mle
    description: ""Analyze structured data to create a machine learning model identifying trends""
    type: model
    inputs: [structured_data_from_text]
    checks:
      - ""accuracy > 0.85""
      - ""required_features: [data_point, value]""

  validated_combined_data:
    agent: reviewer
    description: ""Validate and clean combined search results data for analysis""
    type: table
    inputs: [combined_search_results]
    checks:
      - ""row_count >= combined_search_results.row_count * 0.95""
      - ""no_null_values: [title, url]""

  final_visualization_dashboard:
    agent: visualization
    description: ""Create interactive visual dashboard to present renewable energy trends""
    type: image
    inputs: [validated_combined_data, analyzed_data_model]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""","['numerical_sequences', 'document_retriever', 'visualization', 'duckduckgo_search', 'mle', 'reviewer', 'url_retriever', 'brave_search']",8,8,complex_tree,True,
"""Gather recent market research reports on renewable energy from various sources, extract key insights and trends, validate the findings against our existing data, and generate a comprehensive presentation with charts and visualizations that highlight opportunities for investment.""","assets:
  recent_market_research_reports:
    agent: duckduckgo_search
    description: ""Extract recent market research reports on renewable energy""
    type: table
    checks:
      - ""row_count > 0""
      - ""columns: [title, url, summary, publication_date]""
      - ""no_null_values: [title, publication_date]""

  document_chunks:
    agent: document_retriever
    description: ""Retrieve relevant chunks from document collections""
    type: text
    inputs: [recent_market_research_reports]
    checks:
      - ""length > 0""

  key_insights_table:
    agent: numerical_sequences
    description: ""Transform document chunks into structured key insights table""
    type: table
    inputs: [document_chunks]
    checks:
      - ""row_count > 0""
      - ""columns: [insight, category, relevance_score]""
      - ""no_null_values: [insight]""

  validated_insights_table:
    agent: reviewer
    description: ""Validate key insights against existing data""
    type: table
    inputs: [key_insights_table]
    checks:
      - ""row_count >= key_insights_table.row_count * 0.9""
      - ""valid_relevance_scores: [0, 100]""

  insights_summary:
    agent: answerer
    description: ""Combine validated insights into comprehensive summary""
    type: table
    inputs: [validated_insights_table]
    checks:
      - ""row_count > 0""
      - ""columns: [summary, insights_count]""

  investment_opportunities_chart:
    agent: visualization
    description: ""Create visual chart highlighting investment opportunities""
    type: image
    inputs: [insights_summary]
    checks:
      - ""file_size < 5MB""
      - ""dimensions: [1920, 1080]""
      - ""format: png""

  final_presentation:
    agent: bash
    description: ""Generate final presentation with insights and visualizations""
    type: text
    inputs: [investment_opportunities_chart, insights_summary]
    checks:
      - ""length > 1000""
      - ""contains: [investment opportunities, key insights]""","['numerical_sequences', 'document_retriever', 'bash', 'visualization', 'duckduckgo_search', 'reviewer', 'answerer']",7,7,complex_tree,True,
